route_id,path_type,direction,seq,sid,sname,name_e,lat,lon,path_id
1-47,main,back,24,3066,แยกบ้านม้า(รามคำแหงขาเข้า),Ban Ma Intersection (Inbound),13.76772098,100.6582349,143
1-47,main,back,25,3076,แยกบ้านม้า(รามคำแหงขาออก),Ban Ma Intersection (Outbound),13.76796862,100.6581732,143
1-47,main,back,26,4103,ตรงข้ามตลาดลำสาลี,Opposite Lam Sali Market,13.7667097063262,100.656068672176,143
1-47,main,back,27,4004,บางกะปิสแควร์,Bang Kapis Square,13.7638419907393,100.651176977157,143
1-47,main,back,28,4101,ตรงข้ามบางกะปิสแควร์,Opposite Bang Kapis Square,13.7639602408405,100.650705084808,143
1-47,main,back,29,4100,บางกะปิคอนโด(แยกสวนสน),Bang Kapi Condominium (Suan Son),13.763240256,100.6489734,143
1-47,main,back,30,3254,ซอยพุฒตาล,Soi Phut Tan,13.77011459,100.6474929,143
1-47,main,back,31,3189,ซอยนวมินทร์ 17,Nawamin 17,13.77550575,100.6450947,143
1-47,main,back,32,3251,ซอยนวมินทร์ 10,Soi Nawamin 10,13.77558079,100.64531,143
1-47,main,back,33,3189,ซอยนวมินทร์ 17,Nawamin 17,13.77550575,100.6450947,143
1-47,main,back,34,3251,ซอยนวมินทร์ 10,Soi Nawamin 10,13.77558079,100.64531,143
1-47,main,back,35,3250,สนามกีฬาคลองจั่น,khlong chan Sport Complex,13.77807446,100.6446191,143
1-47,main,back,36,3249,ตรงข้ามหมู่บ้านแฮปปี้แลนด์,Opposite the Happy Land Village,13.78033032,100.6441223,143
1-47,main,back,37,3249,ตรงข้ามหมู่บ้านแฮปปี้แลนด์,Opposite the Happy Land Village,13.78033032,100.6441223,143
1-47,main,back,38,3249,ตรงข้ามหมู่บ้านแฮปปี้แลนด์,Opposite the Happy Land Village,13.78033032,100.6441223,143
1-48L,main,go,0,2617,ตลาดนัดรถไฟศรีนครินทร์,Train Night Market Srinakarin,13.69091675,100.6472741,
1-48L,main,go,1,2604,ตรงข้ามพาราไดซ์พาร์ค,Paradise Park (Opposite),13.6879581,100.6467244,
1-48L,main,go,2,2620,สำนักงานประกันสังคมพื้นที่8,Social Security Office 8,13.68175299,100.6465645,
1-48L,main,go,3,5045,หมู่บ้านนุสาสิริ,Nusasiri Village,13.6774319023652,100.651732228418,
1-48L,main,go,4,5050,ไวท์เฮ้าแมนชั่น,White House mansion,13.6771463704949,100.656148531965,
1-48L,main,go,5,5041,ซอยเฉลิมพระเกียรติ 16,Soi Chaloemphrakiat 16,13.676550101294,100.661064348739,
1-48L,main,go,6,5052,ซอยเฉลิมพระเกียรติ 35,Soi Chaloemphrakiat 35,13.676673691,100.66154414,
1-48L,main,go,7,5040,วัดตะกล่ำ,Wat Ta Klam,13.6771806401998,100.662676965837,
1-48L,main,go,8,5040,วัดตะกล่ำ,Wat Ta Klam,13.6771806401998,100.662676965837,
1-48L,main,go,9,5053,ตรงข้ามวัดตะกล่ำ,Wat Ta Klam (Opposite),13.6774570272369,100.662578555439,
1-48L,main,go,10,5054,ซอยเฉลิมพระเกียรติ 39,Soi Chaloemphrakiat 39,13.679464547,100.66375749,
1-48L,main,go,11,5059,ตรงข้ามโชรูมโตโยต้าสวนหลวง,Soi Chaloemphrakiat 45,13.693885427,100.67201144,
1-48L,main,go,12,5030,ตรงข้ามวัดแก้วพิทักธรรมเจริญ,Wat Kaewpitakthamcharoen (Opposite),13.6994938971328,100.678345429502,
1-48L,main,go,13,5063,ตรงข้ามหมู่บ้านราชพฤกษ์,Ratchaphruek Village (Opposite),13.699931515,100.684084710816,
1-48L,main,go,14,5064,สุเหร่าดอกไม้,Prawet Mosque,13.700432167,100.68568691,
1-48L,main,go,15,5066,โรงเรียนธรรมมานูรุดสลาม,Thammanurud Salam School,13.7035443057114,100.690099281312,
1-48L,main,go,16,5025,ซอยมัสยิดย่ามีลุ๊ลอิสลาม,Chaloem Phrakiat Ratchakan Thi 9 Soi 66,13.7060051240702,100.691387036885,
1-48L,main,go,17,2940,ซอยอ่อนนุช 63,On Nut Soi 63,13.7205025,100.6804537,
1-48L,main,go,18,4115,ซอยอ่อนนุช 82/1,Soi Onnut 82/1,13.720343468,100.68090672,
1-48L,main,go,19,1466,ตรงข้ามหมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village (Opposite),13.7275658418707,100.656616427301,
1-48L,main,go,20,1472,ตรงข้ามตลาดพัฒนาการ,Pattanakan Market (Opposite),13.7305693367876,100.65324799418,
1-48L,main,go,21,1468,เขตสวนหลวง,Suan Luang,13.7314529550294,100.650834437938,
1-48L,main,go,22,2932,ซอยศรีนครินทร์ 23,Soi Srinakarin 23,13.7316014,100.64147,
1-48L,main,go,23,4123,ซอยศรีนครินทร์ 18,Soi Srinakarin 18,13.7312662145754,100.64117108164,
1-48L,main,go,24,5307,ธัญญาพาร์ค,Thanya Park,13.726340535,100.64186031,
1-48L,main,go,25,5327,ตรงข้ามห้างธัญญาพาร์ค(หมู่บ้านกลางเมือง),Thanya Park (Opposite),13.726204567,100.64155061,
1-48L,main,go,26,2612,แยกสวนหลวง,Suanluang Intersection,13.7117127,100.6442027,
1-48L,main,go,27,2608,ซอยศรีนครินทร์ 32 มัสยิดดารุ่ลอมีน,Soi Srinakarin 32,13.70524403,100.6453357,
1-48L,main,go,28,2613,วิทยาลัยดุสิตธานี,Dusit Thani College,13.70516536,100.6457108,
1-48L,main,go,29,2607,ซอยศรีนครินทร์ 38 หมู่บ้านมิตรภาพ,Soi Srinakarin 38 : Mittraphap Village,13.70002964,100.6465503,
1-48L,main,go,30,2614,ศรีนครินทร์ซอย45 ตรงข้ามหมู่บ้านมิตรภาพ,Srinakarin 45,13.70020701,100.6468643,
1-48L,main,go,31,2606,ตรงข้ามซีคอนสแควร์ป้ายที่ 2,Seacon Square Bus Stop 2 (Opposite),13.69577181,100.6473064,
1-48R,main,back,0,2606,ตรงข้ามซีคอนสแควร์ป้ายที่ 2,Seacon Square Bus Stop 2 (Opposite),13.69577181,100.6473064,
1-48R,main,back,1,2616,ซีคอนสแควร์,Seacon Square,13.69496673,100.6476356,
1-48R,main,back,2,2615,วิทยาลัยดุสิตธานี,Dusit Thani College,13.69759509,100.6474775,
1-48R,main,back,3,2615,วิทยาลัยดุสิตธานี,Dusit Thani College,13.69759509,100.6474775,
1-48R,main,back,4,1466,ตรงข้ามหมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village (Opposite),13.7275658418707,100.656616427301,
1-48R,main,back,5,1474,หมู่บ้านผาสุกนิเวศน์,Phasuk Niwet Village,13.7274370495625,100.656989888782,
1-48R,main,back,6,2940,ซอยอ่อนนุช 63,On Nut Soi 63,13.7205025,100.6804537,
1-48R,main,back,7,4115,ซอยอ่อนนุช 82/1,Soi Onnut 82/1,13.720343468,100.68090672,
1-48R,main,back,8,5023,ก่อนถีงปากซอยเฉลิมพระเกียรติ 70,Chaloemphrakiat Soi 70,13.7106945072509,100.693497438525,
1-48R,main,back,9,5026,ซอยเฉลิมพระเกียรติ 62,Soi Chaloem Phrakiat 62,13.7020540184454,100.689061474264,
1-48R,main,back,10,5065,บริษัทสยามกลการอะไหล่ หมู่บ้านร่มเย็น,Siam Motor Parts Company Limited,13.701813719,100.68825779,
1-48R,main,back,11,5063,ตรงข้ามหมู่บ้านราชพฤกษ์,Ratchaphruek Village (Opposite),13.699931515,100.684084710816,
1-48R,main,back,12,5031,คลองมะขามเทศ,Klong Makham thed,13.6994258006522,100.676286870976,
1-48R,main,back,13,5059,ตรงข้ามโชรูมโตโยต้าสวนหลวง,Soi Chaloemphrakiat 45,13.693885427,100.67201144,
1-48R,main,back,14,5038,ตรงข้ามสำนักโยธาบูรณะ 3,Analytical and Research 3 Public Works Office (opposite),13.6820081962328,100.665403446106,
1-48R,main,back,15,5040,วัดตะกล่ำ,Wat Ta Klam,13.6771806401998,100.662676965837,
1-48R,main,back,16,5053,ตรงข้ามวัดตะกล่ำ,Wat Ta Klam (Opposite),13.6774570272369,100.662578555439,
1-48R,main,back,17,5052,ซอยเฉลิมพระเกียรติ 35,Soi Chaloemphrakiat 35,13.676673691,100.66154414,
1-48R,main,back,18,5052,ซอยเฉลิมพระเกียรติ 35,Soi Chaloemphrakiat 35,13.676673691,100.66154414,
1-48R,main,back,19,5041,ซอยเฉลิมพระเกียรติ 16,Soi Chaloemphrakiat 16,13.676550101294,100.661064348739,
1-48R,main,back,20,5044,หมู่บ้านลดาวัลย์,Ladawan Village,13.6770634108339,100.655222433016,
1-48R,main,back,21,5046,ซอยเฉลิมพระเกียรติ 2 ก่อนแยกอุดมสุข,Soi Chaloemphrakiat 2,13.677666872,100.64937766,
1-48R,main,back,22,5047,ซอยเฉลิมพระเกียรติ 3,Soi Chaloemphrakiat 3,13.6778239406051,100.649449235649,
1-49,main,go,0,394,สจล.(คณะวิทยาศาสตร์),KMITL (Faculty of Science),13.7289491526198,100.778173763792,152
1-49,main,go,1,2797,สจล.(สำนักงานอธิการบดี),KMITL (Office of the President),13.72916428,100.7779267,152
1-49,main,go,2,2790,สจล. สำนักหอสมุดกลาง,KMITL Central Library,13.72678029,100.7781411,152
1-49,main,go,3,4585,สจล.(คณะเทคโนโลยีการเกษตร),KMITL (Faculty of Argicultural Technology),13.724687747102,100.779794764866,152
1-49,main,go,4,4586,แยกลาดกระบัง-ฉลองกรุง(ถนนฉลองกรุงขาเข้า),Ladkrabang-Chalongkrung Intersection,13.722647744,100.78016468,152
1-49,main,go,5,1656,วัดปลูกศรัทธา(วัด 4),Wat Puk Satta (Wat 4),13.7218539921982,100.768867875653,152
1-49,main,go,6,1655,ตรงข้ามสถานีตำรวจลาดกระบัง,Police Station (Ladkrabang) (Opposite),13.721782698794,100.76308020398,152
1-49,main,go,7,1664,สถานีตำรวจลาดกระบัง,Police Station Ladkrabang,13.7215441983019,100.763095576755,152
1-49,main,go,8,1665,หมู่บ้านเคหะนคร2,Kheha Nakhon 2 Village,13.7217540592568,100.754466970602,152
1-49,main,go,9,1654,วัดลาดกระบัง(วัด 3),Wat Ladkrabang (Wat 3),13.722252703,100.753593,152
1-49,main,go,10,4578,แยกร่มเกล้า-ลาดกระบัง,Romklao-Ladkrabang Intersection,13.7228823693117,100.746423600134,152
1-49,main,go,11,4100,บางกะปิคอนโด(แยกสวนสน),Bang Kapi Condominium (Suan Son),13.763240256,100.6489734,152
1-49,main,go,12,3186,หมวดการทางบางกะปิ,Bang Kapi Highway Division,13.76956052,100.6473089,152
1-49,main,go,13,3189,ซอยนวมินทร์ 17,Nawamin 17,13.77550575,100.6450947,152
1-49,main,go,14,3251,ซอยนวมินทร์ 10,Soi Nawamin 10,13.77558079,100.64531,152
1-49,main,go,15,3249,ตรงข้ามหมู่บ้านแฮปปี้แลนด์,Opposite the Happy Land Village,13.78033032,100.6441223,152
1-49,main,go,16,3249,ตรงข้ามหมู่บ้านแฮปปี้แลนด์,Opposite the Happy Land Village,13.78033032,100.6441223,152
1-49,main,go,17,3249,ตรงข้ามหมู่บ้านแฮปปี้แลนด์,Opposite the Happy Land Village,13.78033032,100.6441223,152
1-49,main,back,0,4579,ตลาดแฮปปี้แลนด์,Happyland Market,13.7715039169005,100.641717766527,152
1-49,main,back,1,4581,ตรงข้ามตลาดแฮปปี้แลนด์,Happyland Market Intersection,13.771510861,100.64149109,152
1-49,main,back,2,3560,เดอะมอลล์บางกะปิ,The Mall Bangkapi,13.76758243,100.6421451,152
1-49,main,back,3,4100,บางกะปิคอนโด(แยกสวนสน),Bang Kapi Condominium (Suan Son),13.763240256,100.6489734,152
1-49,main,back,4,4101,ตรงข้ามบางกะปิสแควร์,Opposite Bang Kapis Square,13.7639602408405,100.650705084808,152
1-49,main,back,5,1654,วัดลาดกระบัง(วัด 3),Wat Ladkrabang (Wat 3),13.722252703,100.753593,152
1-49,main,back,6,4247,ซอยลาดกระบัง 42,Lat Krabang 42,13.7215652877969,100.76492108,152
1-49,main,back,7,4576,ลาดกระบัง 9/6,Ladkrabang 9/6,13.7218072382355,100.764960258658,152
1-49,main,back,8,4586,แยกลาดกระบัง-ฉลองกรุง(ถนนฉลองกรุงขาเข้า),Ladkrabang-Chalongkrung Intersection,13.722647744,100.78016468,152
1-49,main,back,9,4587,แยกลาดกระบัง-ฉลองกรุง(ถนนฉลองกรุงขาออก),Ladkrabang-Chalongkrung Intersection,13.722637589,100.78028611,152
1-49,main,back,10,4585,สจล.(คณะเทคโนโลยีการเกษตร),KMITL (Faculty of Argicultural Technology),13.724687747102,100.779794764866,152
1-49,main,back,11,394,สจล.(คณะวิทยาศาสตร์),KMITL (Faculty of Science),13.7289491526198,100.778173763792,152
1-49,main,back,12,2797,สจล.(สำนักงานอธิการบดี),KMITL (Office of the President),13.72916428,100.7779267,152
1-5,main,go,0,4173,อู่รังสิต,Bus Depot Rangsit,13.9848969689296,100.604193493226,39
