stopid,name_t,name_e,lat,lon
809,ซอยเพชรเกษม 27/1,Soi Phet Kasem 27/1,13.7176754986246,100.45249355
810,หมู่บ้านแฮปปี้เพลส,Happy Place Village,13.6386945,100.711536
811,ตรงข้ามบริษัทโกลบอลคอนเน็กชั่นส์,Global Connections Public Co.  Ltd. (Opposite),13.6515407457688,100.71517474681
814,ซอยวัดกิ่งแก้ว,Soi Wat King Kaew,13.6750256176828,100.721739498492
815,ตรงข้ามยานนาพันธ์,Opposite Yarnapund,13.69479659,100.7307568
816,ตรงข้ามหมู่บ้านพาร์ควิวซิตี้,Opposite Parkview City Village,13.69948982,100.7326999
817,หน้าหมู่บ้านทองธาพีทีเฮาส์กิ่งแก้ว,Thongtha PT House Kingkaew Village,13.7028443257315,100.734123397859
818,หมู่บ้านจามจุรี,Jamjuri Village,13.70671716,100.73594596
819,ตรงข้ามโรงเรียนพร้อมพิกุลทอง,Opposite Prompikunthong School,13.71240071,100.7759644
820,สถานีตำรวจภูธรราชาเทวะ,Police Station Rachatheva,13.71314528,100.77583685
821,ตรงข้ามหมู่บ้านจามจุรี,Jamjuri Village (Opposite),13.7065349080213,100.736221394915
822,โรงเรียนพรหมพิกุลทอง,Prompikunthong School,13.70229789,100.7342798
823,หมู่บ้านปาร์ควิวซิตี้,Parkview City Village,13.69982824,100.7332163
824,ญาณพันธุ์,Yarnapund,13.69469351,100.7311121
826,ตรงข้ามวัดกิ่งแก้ว,Opposite Wat Kingkaew,13.67498145,100.7221073
827,ซอยกิ่งแก้ว 21,Soi King Kaeo 21,13.6672972686084,100.720084158665
829,สุวรรณภูมิ(ตึกปฏิบัติการภาคพื้นดินการบินไทย),Suvarnabhumi (TG Ground Operation Control Center),13.711703194,100.76047542
830,วิทยาลัยราชสุดา,Ratchasuda College,13.7873084864161,100.324643022002
831,ตรงข้ามวัดหทัยนเรศวร,Wat Hathai Naresuan (Opposite),13.786917762,100.31383165
832,แยกพุทธมณฑลสาย 5,Phutthamonthon Sai 5 Intersection,13.786521464343,100.303541367824
833,ธนาคารออมสินสาขารามคำแหง 2,Government Savings Bank (Ramkhamhaeng 2 Branch),13.6689103217822,100.683949150631
834,ตรงข้ามตลาดอันดับหนึ่ง,Opposite Number One Market,13.67018499,100.6843817
835,หมู่บ้านรัตนโกสินทร์ 200 ปี,Rattanakosin 200 years Village,13.9873579876312,100.608329785439
836,โรงเรียนธัญบุรี,Thanyaburi School,13.9748177605987,100.618276525649
837,ฟาร์มโชคชัย,Chokchai Farm,13.9692648451593,100.619257505649
838,โรงพยาบาลแพทย์รังสิต,Pat Rangsit Hospital,13.9637513041054,100.620275824561
839,เซียร์รังสิต,Zeer Rangsit,13.9600652039081,100.620926403473
840,หมู่บ้านฝนทอง,Fon Thong Village,13.883226804,100.60140077
841,กม.26,Km.26,13.9336128648789,100.625586284771
843,บิ๊กซีรังสิต,Big C Rangsit,13.96030867,100.6202491
844,ตลาดสี่มุมเมือง,Simummuang Market,13.9625027155869,100.619858754228
845,วัดประยูร หมู่บ้านสีวลี,Wat Prayoon   Sivalee Village,13.9652621632142,100.619331864351
846,เมืองเอก,Muang Aek,13.96964808,100.6185721
847,แม็คโครรังสิต,Makro Rangsit,13.9746610885673,100.617645016737
849,โรงพยาบาลปทุมเวช,Pathumvech Hospital,13.9876111754697,100.60974966979
850,สำนักงานพัฒนาสังคมกรุงเทพมหานคร 4,Bangkok Social Development Office 4,13.63379501,100.3663356
851,ตรงข้ามซอยเอกชัย 33 แยก 1,Soi Ekachai 33 Yeak 1 (Opposite),13.6377652832459,100.370856408702
852,เอกชัย 126,Ekachai 126,13.64158979,100.375529
853,วิทยาลัยเทคนิคราชสิทธาราม,Rajasitharam Technical College,13.64666263,100.3818934
854,หน้าเรือนจำหญิงธนบุรี,Thonburi Women Prison,13.6485777028183,100.38434014042
856,ซอยเอกชัย 106,Soi Ekachai 106,13.6576568033907,100.396148356616
857,ซอยหมู่บ้านแก้วกาญจน์,Soi Muban kaewkan,13.6590846974436,100.398672243231
858,โรงเรียนบ้านนายสี,Ban Nai Si School,13.66018195,100.4006412
860,หลังทางแยกต่างระดับหมู่บ้านราชพฤกษ์,After Muban Ratchaphruek Interchange,13.77806131,100.4434295
861,หมู่บ้านพลีโน่เอกชัยกาญจนาภิเษก,Pleno Ekachai Kanchanapisak Village,13.65797688,100.3972313
862,ซอยเอกชัย 101,Soi Ekachai 101,13.6552303923824,100.393261495396
863,ซอยเอกชัย 107,Soi Ekachai 107,13.65193241,100.38902623
864,แยกบางบอน3(ขาออก),Bang Bon 3 Intersection (Outbound),13.6506354581741,100.38737043042
865,ที่โชว์รูมฮอนด้าเอกชัย-บางบอน,AT Honda Showroom Ekachai-Bangbon,13.64432219,100.3793876
866,หมู่บ้านชนิกา,Chanika Village,13.641440726455,100.375821366069
867,เอกชัย 133,Ekachai 133,13.63754621,100.3710129
868,สำนักงานบางบอน,Bang Bon Office,13.63537152,100.36848
869,หมู่บ้านภาสกร 2(เอกชัย139),Phatsakon 2 Village (Ekachai 139),13.634159792868,100.367036883263
870,หมู่บ้านภัสสร,Phatsakon Village,13.9945865185664,100.6622689667
871,หมู่บ้านสีวลีรังสิต1,Sivalee Rangsit 1 village,13.99160201,100.6490779
872,ตรงข้ามซอยรังสิต-นครนายก 33,Soi Rangsit-Nakhon Nayok 33 (Opposite),13.9905224387298,100.644874125549
873,ตรงข้ามซอยรังสิต-นครนายก 27,Soi Rangsit-Nakhon Nayok 27 (Opposite),13.9893941034354,100.639760469506
874,ตรงข้ามซอยรังสิต-นครนายก 15,Soi Rangsit-Nakhon Nayok 15 (Opposite),13.9862693936363,100.625543191939
876,ตรงข้ามฟิวเจอร์รังสิต,Future Park Rangsit (Opposite),13.9897129180848,100.614961888912
877,ฟิวเจอร์ปาร์ครังสิต,Future Park Rangsit,13.9907599567847,100.615508837861
878,เมเจอร์รังสิต,Major Rangsit,13.9873099531831,100.616141647404
879,หมู่บ้านสิทธิโรจน์,Sitthirot Village,13.96569617,100.6198693
880,อนุสรณ์สถาน,Memorial,13.9522141072689,100.619897603684
882,หมู่บ้านพิพรพงษ์ 2 3 4,Piphonpong Village,13.946864777,100.61690135
883,หมู่บ้านศุภลักษณ์,Supalak Village,13.9442266835388,100.61542905042
884,ฐานทัพอากาศ,Air Force Base,13.939656897287,100.61283869021
885,ตรงข้ามสถานีตำรวจนครบาลดอนเมือง,Police Station Don Mueang (Opposite),13.9304809262202,100.607583293684
886,ฝ่ายช่างท่าอากาศดอนเมือง,Researcher Don Muang Airport Air,13.927494947277,100.605910443684
887,ดอนเมือง(สำนักงานท่าอากาศยาน),Don Mueang (Airport Office),13.921964458,100.60279013
888,ดอนเมือง (อาคารผู้โดยสาร 1-2),Don Mueang (Terminal 1-2),13.9200784016634,100.601749366947
889,ตรงข้ามตลาดใหม่,Opposite Mai Market,13.91411847,100.598397
890,ตรงข้ามคลังน้ำมันดอนเมือง,Opposite Donmuang oil Terminal,13.90505782,100.5933446
891,ร้านเจ้เล้ง,Jae Leng Shop,13.896477626,100.58896975
892,ตรงข้ามวัดหลักสี่,Opposite Wat Lak Si,13.88685623,100.5835078
893,แยกหลักสี่(ศูนย์อะไหล่หลักสี่ซอย 2),Lak Si Intersection,13.8825367000893,100.581059385018
894,หนังสือพิมพ์แนวหน้า,Naewna Newspaper,13.8783565667996,100.578699101298
895,โรงเรียนไผทอุดมศึกษา,Pathaiudom School,13.87609913,100.57740513
896,โรงแรมรามากาเด้นซ์,Rama Gardens Hotel,13.8635919138594,100.570537608035
897,หนังสือพิมพ์เดลินิวส์,Dailynews Newspaper,13.8610365340634,100.569221224561
898,ตรงข้ามโรงเรียนไผทอุดม มิราเคิลแกรนค์,Pathaiudom School (Opposite)  Miracle Grand,13.8764560496764,100.576791183473
899,สถาบันวิจัยจุฬาภรณ์,Chulabhorn Research Institute,13.8790300353867,100.578287891965
901,ไอทีสแควร์,IT Square,13.8855248054658,100.581972174561
902,วัดหลักสี่,Wat Laksi,13.887669,100.583156
903,เคหะทุ่งสองห้อง,Thung Song Hong Housing,13.8982925384566,100.589148551298
904,คลังน้ำมัน(ถนนวิภาวดีรังสิต),Fuel Depot (Vibhava Rangsit Road),13.905849839229,100.59331012177
905,ตลาดใหม่ดอนเมือง,New Don Mueang Market,13.9142166422078,100.59804913328
906,วัดดอนเมือง,Wat Don Mueang,13.9221801678624,100.60239130021
907,ตรงข้ามฝ่ายช่างดอนเมือง,Researcher Don Muang Airport Air (Opposite),13.9275946526608,100.605561804141
908,โรงเรียนดอนเมืองทหารอากาศบำรุง สถานีตำรวจดอนเมือง,Donmuang Thaharnagardbumroong School  Don Mueang Police Station,13.9315231491273,100.607744075229
910,โรงเรียนพหลโยธิน,Phahonyothin School,13.946981831113,100.616354899246
911,หมู่บ้านวังทองวิภาวดีซอย 47,Wangthonglang Village Vibhavadi Rangsit Soi 47,13.9514889272132,100.618869283263
913,รังสิต-นครนายก 15,Rangsit - Nakhon Nayok 15,13.9866657219994,100.625880296427
914,รังสิต-นครนายก 21,Rangsit - Nakhon Nayok 21,13.988325,100.633611
916,รังสิต-นครนายก 33,Rangsit - Nakhon Nayok 33,13.991043966001,100.645604085575
917,รังสิต-นครนายก 45,Rangsit - Nakhon Nayok 45,13.99207129,100.64976105
918,รังสิต-นครนายก 57,Rangsit - Nakhon Nayok 57,13.993389177,100.65465316
919,มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี,Rajamangala University of Technology Thanyaburi,14.035399,100.731978
920,โรงพยาบาลธัญบุรี,Thanyaburi Hospital,14.0207493438491,100.732102254561
921,มหาวิทยาลัยอีสเทิร์นเอเชีย,Eastern Asia University,14.0152559548248,100.723103309259
922,หมู่บ้านพรพิมาน,Pornpiman Village,14.01214839,100.7157954
923,หมู่บ้านลิฟวิ่งนารา,Living Nara Village,14.0028776338917,100.694201028529
924,หมู่บ้านสินทรัพย์รังสิต,Sinsub Rangsit Village,14.00213092,100.6924275
925,ตรงข้ามโรงพยาบาลสัตว์ธัญคลอง4,Thanyaburi Hospital Klong 4 (Opposite),14.0008584956192,100.689520315896
926,ตรงข้ามซอยรังสิต-นครนายก 77,Opposite Soi Rangsit - Nakhonnayok 77,13.9990404,100.6828473
